PhraseId,Sentiment
191455,2
191456,2
191457,2
191458,2
191459,2
191460,2
191461,2
191462,2
191463,2
191464,1
191465,1
191466,1
191467,1
191468,1
191469,1
191470,1
191471,1
191472,1
191473,1
191474,1
191475,1
191476,1
191477,1
191478,1
191479,1
191480,2
191481,2
191482,1
191483,1
191484,3
191485,3
191486,3
191487,3
191488,3
191489,1
191490,1
191491,2
191492,2
191493,2
191494,2
191495,1
191496,1
191497,1
191498,2
191499,1
191500,1
191501,1
191502,2
191503,2
191504,2
191505,2
191506,2
191507,2
191508,2
191509,4
191510,3
191511,2
191512,2
191513,3
191514,2
191515,2
191516,1
191517,1
191518,1
191519,1
191520,1
191521,2
191522,2
191523,2
191524,2
191525,2
191526,2
191527,1
191528,1
191529,1
191530,1
191531,1
191532,1
191533,2
191534,2
191535,2
191536,2
191537,2
191538,3
191539,3
191540,3
191541,3
191542,3
191543,4
191544,4
191545,4
191546,4
191547,1
191548,1
191549,4
191550,2
191551,2
191552,2
191553,1
191554,1
191555,2
191556,2
191557,2
191558,2
191559,2
191560,1
191561,1
191562,2
191563,2
191564,2
191565,2
191566,2
191567,3
191568,3
191569,2
191570,2
191571,2
191572,3
191573,1
191574,2
191575,2
191576,2
191577,2
191578,2
191579,2
191580,2
191581,1
191582,1
191583,3
191584,2
191585,1
191586,3
191587,3
191588,3
191589,1
191590,3
191591,3
191592,4
191593,4
191594,4
191595,4
191596,3
191597,3
191598,3
191599,0
191600,0
191601,2
191602,2
191603,1
191604,1
191605,2
191606,2
191607,1
191608,1
191609,1
191610,1
191611,1
191612,3
191613,3
191614,1
191615,1
191616,1
191617,1
191618,3
191619,1
191620,1
191621,1
191622,1
191623,1
191624,1
191625,2
191626,2
191627,2
191628,2
191629,1
191630,0
191631,1
191632,1
191633,1
191634,0
191635,0
191636,1
191637,1
191638,1
191639,1
191640,1
191641,1
191642,1
191643,1
191644,2
191645,1
191646,1
191647,3
191648,3
191649,2
191650,2
191651,2
191652,1
191653,3
191654,3
191655,3
191656,3
191657,0
191658,2
191659,0
191660,0
191661,3
191662,1
191663,2
191664,2
191665,1
191666,1
191667,1
191668,1
191669,2
191670,1
191671,3
191672,0
191673,0
191674,0
191675,1
191676,1
191677,2
191678,1
191679,0
191680,1
191681,1
191682,1
191683,1
191684,3
191685,3
191686,3
191687,3
191688,3
191689,3
191690,3
191691,3
191692,1
191693,1
191694,1
191695,1
191696,3
191697,4
191698,4
191699,2
191700,2
191701,2
191702,2
191703,2
191704,2
191705,4
191706,2
191707,2
191708,2
191709,2
191710,4
191711,4
191712,1
191713,2
191714,2
191715,1
191716,1
191717,1
191718,1
191719,2
191720,2
191721,1
191722,1
191723,1
191724,1
191725,1
191726,1
191727,1
191728,1
191729,2
191730,1
191731,1
191732,2
191733,2
191734,2
191735,2
191736,2
191737,1
191738,1
191739,1
191740,0
191741,3
191742,1
191743,1
191744,2
191745,2
191746,1
191747,1
191748,1
191749,1
191750,1
191751,1
191752,1
191753,1
191754,1
191755,2
191756,2
191757,2
191758,2
191759,2
191760,1
191761,1
191762,1
191763,1
191764,0
191765,0
191766,0
191767,0
191768,0
191769,0
191770,0
191771,1
191772,1
191773,1
191774,1
191775,3
191776,1
191777,2
191778,2
191779,1
191780,1
191781,1
191782,3
191783,3
191784,3
191785,3
191786,1
191787,1
191788,1
191789,2
191790,2
191791,1
191792,1
191793,1
191794,1
191795,1
191796,1
191797,1
191798,2
191799,2
191800,3
191801,2
191802,2
191803,2
191804,2
191805,2
191806,1
191807,3
191808,3
191809,1
191810,2
191811,1
191812,1
191813,1
191814,2
191815,2
191816,1
191817,1
191818,1
191819,1
191820,1
191821,1
191822,2
191823,1
191824,3
191825,3
191826,1
191827,3
191828,3
191829,1
191830,1
191831,1
191832,1
191833,1
191834,1
191835,1
191836,1
191837,1
191838,3
191839,2
191840,3
191841,2
191842,2
191843,2
191844,3
191845,3
191846,2
191847,2
191848,1
191849,1
191850,1
191851,3
191852,3
191853,3
191854,3
191855,3
191856,2
191857,3
191858,3
191859,3
191860,3
191861,3
191862,3
191863,1
191864,2
191865,1
191866,1
191867,2
191868,1
191869,2
191870,1
191871,1
191872,1
191873,3
191874,3
191875,3
191876,1
191877,1
191878,1
191879,3
191880,3
191881,4
191882,3
191883,3
191884,2
191885,2
191886,2
191887,2
191888,1
191889,2
191890,2
191891,2
191892,2
191893,2
191894,2
191895,2
191896,2
191897,2
191898,2
191899,2
191900,2
191901,2
191902,2
191903,2
191904,2
191905,2
191906,2
191907,2
191908,2
191909,2
191910,1
191911,2
191912,2
191913,2
191914,2
191915,2
191916,2
191917,2
191918,2
191919,1
191920,1
191921,2
191922,1
191923,2
191924,2
191925,2
191926,2
191927,3
191928,3
191929,1
191930,1
191931,1
191932,2
191933,3
191934,3
191935,3
191936,3
191937,3
191938,2
191939,2
191940,3
191941,1
191942,1
191943,3
191944,2
191945,2
191946,2
191947,2
191948,2
191949,2
191950,2
191951,1
191952,1
191953,1
191954,2
191955,2
191956,1
191957,1
191958,1
191959,1
191960,2
191961,2
191962,2
191963,2
191964,2
191965,1
191966,3
191967,1
191968,1
191969,1
191970,1
191971,1
191972,1
191973,1
191974,1
191975,1
191976,2
191977,3
191978,2
191979,3
191980,3
191981,3
191982,1
191983,1
191984,1
191985,1
191986,1
191987,1
191988,1
191989,2
191990,2
191991,1
191992,1
191993,1
191994,2
191995,1
191996,2
191997,2
191998,2
191999,2
192000,2
192001,2
192002,2
192003,2
192004,2
192005,3
192006,3
192007,4
192008,4
192009,2
192010,2
192011,2
192012,2
192013,2
192014,3
192015,2
192016,2
192017,2
192018,2
192019,2
192020,2
192021,2
192022,2
192023,2
192024,2
192025,2
192026,2
192027,2
192028,2
192029,2
192030,2
192031,2
192032,2
192033,2
192034,1
192035,2
192036,2
192037,2
192038,1
192039,0
192040,0
192041,2
192042,3
192043,3
192044,2
192045,3
192046,3
192047,2
192048,2
192049,1
192050,1
192051,1
192052,1
192053,1
192054,2
192055,2
192056,2
192057,2
192058,2
192059,2
192060,2
192061,2
192062,2
192063,2
192064,2
192065,2
192066,2
192067,2
192068,2
192069,2
192070,2
192071,1
192072,3
192073,2
192074,2
192075,2
192076,2
192077,2
192078,2
192079,2
192080,2
192081,2
192082,2
192083,2
192084,1
192085,1
192086,1
192087,1
192088,1
192089,1
192090,3
192091,2
192092,2
192093,2
192094,2
192095,2
192096,1
192097,2
192098,2
192099,1
192100,1
192101,1
192102,3
192103,2
192104,1
192105,1
192106,3
192107,3
192108,2
192109,1
192110,1
192111,1
192112,2
192113,2
192114,2
192115,2
192116,2
192117,2
192118,2
192119,2
192120,2
192121,2
192122,0
192123,0
192124,2
192125,2
192126,2
192127,1
192128,1
192129,1
192130,2
192131,1
192132,1
192133,2
192134,2
192135,2
192136,2
192137,2
192138,0
192139,0
192140,0
192141,2
192142,2
192143,2
192144,2
192145,2
192146,2
192147,2
192148,0
192149,0
192150,1
192151,1
192152,1
192153,3
192154,3
192155,1
192156,1
192157,1
192158,1
192159,1
192160,1
192161,2
192162,2
192163,2
192164,2
192165,2
192166,2
192167,2
192168,2
192169,3
192170,2
192171,2
192172,1
192173,2
192174,2
192175,2
192176,2
192177,0
192178,0
192179,1
192180,2
192181,2
192182,0
192183,0
192184,0
192185,1
192186,2
192187,2
192188,2
192189,2
192190,2
192191,2
192192,2
192193,1
192194,1
192195,2
192196,1
192197,3
192198,3
192199,3
192200,3
192201,2
192202,2
192203,2
192204,0
192205,1
192206,1
192207,0
192208,0
192209,0
192210,1
192211,1
192212,1
192213,1
192214,2
192215,2
192216,2
192217,2
192218,1
192219,1
192220,1
192221,1
192222,2
192223,2
192224,3
192225,3
192226,1
192227,2
192228,1
192229,1
192230,3
192231,3
192232,3
192233,3
192234,2
192235,3
192236,3
192237,3
192238,3
192239,2
192240,2
192241,2
192242,3
192243,3
192244,1
192245,2
192246,2
192247,3
192248,3
192249,2
192250,2
192251,2
192252,2
192253,2
192254,4
192255,4
192256,3
192257,3
192258,3
192259,2
192260,2
192261,2
192262,2
192263,2
192264,1
192265,1
192266,1
192267,1
192268,1
192269,1
192270,2
192271,1
192272,1
192273,1
192274,2
192275,2
192276,2
192277,2
192278,2
192279,2
192280,2
192281,2
192282,2
192283,2
192284,2
192285,2
192286,2
192287,1
192288,2
192289,3
192290,3
192291,1
192292,3
192293,2
192294,2
192295,2
192296,2
192297,2
192298,2
192299,2
192300,2
192301,2
192302,2
192303,1
192304,1
192305,0
192306,0
192307,0
192308,1
192309,1
192310,2
192311,1
192312,2
192313,2
192314,2
192315,1
192316,1
192317,3
192318,0
192319,0
192320,0
192321,1
192322,0
192323,0
192324,0
192325,0
192326,0
192327,1
192328,1
192329,1
192330,1
192331,1
192332,3
192333,3
192334,3
192335,3
192336,3
192337,3
192338,3
192339,3
192340,3
192341,3
192342,3
192343,3
192344,2
192345,1
192346,2
192347,2
192348,2
192349,2
192350,1
192351,1
192352,0
192353,0
192354,2
192355,0
192356,1
192357,1
192358,1
192359,1
192360,2
192361,2
192362,2
192363,2
192364,1
192365,1
192366,1
192367,1
192368,2
192369,3
192370,3
192371,3
192372,1
192373,1
192374,1
192375,3
192376,3
192377,2
192378,3
192379,3
192380,3
192381,4
192382,4
192383,4
192384,4
192385,2
192386,3
192387,2
192388,2
192389,2
192390,1
192391,0
192392,0
192393,3
192394,3
192395,3
192396,3
192397,2
192398,1
192399,1
192400,0
192401,0
192402,0
192403,0
192404,1
192405,1
192406,0
192407,2
192408,2
192409,1
192410,1
192411,3
192412,3
192413,3
192414,3
192415,3
192416,2
192417,2
192418,1
192419,1
192420,1
192421,1
192422,1
192423,1
192424,1
192425,1
192426,1
192427,3
192428,2
192429,2
192430,2
192431,3
192432,3
192433,3
192434,3
192435,3
192436,3
192437,1
192438,1
192439,2
192440,2
192441,2
192442,2
192443,2
192444,2
192445,2
192446,1
192447,1
192448,1
192449,1
192450,1
192451,1
192452,1
192453,1
192454,1
192455,3
192456,2
192457,2
192458,2
192459,2
192460,2
192461,3
192462,3
192463,1
192464,1
192465,1
192466,1
192467,2
192468,1
192469,1
192470,1
192471,3
192472,2
192473,2
192474,2
192475,2
192476,1
192477,1
192478,2
192479,3
192480,3
192481,3
192482,3
192483,3
192484,1
192485,2
192486,1
192487,2
192488,1
192489,1
192490,1
192491,1
192492,1
192493,1
192494,0
192495,1
192496,2
192497,3
192498,2
192499,2
192500,1
192501,1
192502,2
192503,1
192504,1
192505,3
192506,3
192507,3
192508,2
192509,2
192510,2
192511,2
192512,2
192513,2
192514,2
192515,3
192516,3
192517,2
192518,2
192519,1
192520,1
192521,1
192522,2
192523,2
192524,2
192525,2
192526,2
192527,2
192528,2
192529,2
192530,2
192531,1
192532,2
192533,2
192534,2
192535,2
192536,2
192537,2
192538,2
192539,2
192540,2
192541,2
192542,1
192543,2
192544,1
192545,1
192546,0
192547,0
192548,1
192549,2
192550,2
192551,2
192552,2
192553,2
192554,2
192555,2
192556,2
192557,2
192558,2
192559,2
192560,2
192561,2
192562,0
192563,0
192564,2
192565,2
192566,2
192567,2
192568,1
192569,2
192570,2
192571,2
192572,3
192573,2
192574,2
192575,2
192576,1
192577,2
192578,2
192579,2
192580,2
192581,2
192582,2
192583,2
192584,2
192585,2
192586,2
192587,1
192588,2
192589,2
192590,2
192591,2
192592,1
192593,1
192594,3
192595,2
192596,2
192597,3
192598,2
192599,2
192600,2
192601,2
192602,2
192603,1
192604,1
192605,2
192606,2
192607,2
192608,1
192609,2
192610,2
192611,2
192612,2
192613,2
192614,2
192615,1
192616,3
192617,1
192618,3
192619,3
192620,1
192621,1
192622,1
192623,2
192624,2
192625,1
192626,3
192627,3
192628,3
192629,3
192630,0
192631,1
192632,1
192633,1
192634,1
192635,1
192636,1
192637,2
192638,2
192639,3
192640,2
192641,2
192642,1
192643,1
192644,1
192645,1
192646,3
192647,3
192648,3
192649,3
192650,3
192651,3
192652,3
192653,3
192654,3
192655,2
192656,2
192657,3
192658,3
192659,2
192660,3
192661,2
192662,3
192663,3
192664,2
192665,2
192666,2
192667,2
192668,2
192669,2
192670,0
192671,1
192672,1
192673,2
192674,2
192675,2
192676,2
192677,2
192678,2
192679,3
192680,3
192681,3
192682,3
192683,3
192684,3
192685,2
192686,2
192687,2
192688,2
192689,2
192690,1
192691,1
192692,1
192693,1
192694,1
192695,2
192696,1
192697,2
192698,2
192699,3
192700,3
192701,1
192702,1
192703,2
192704,2
192705,2
192706,2
192707,3
192708,3
192709,3
192710,2
192711,2
192712,2
192713,2
192714,2
192715,2
192716,2
192717,2
192718,2
192719,2
192720,2
192721,0
192722,3
192723,1
192724,1
192725,1
192726,1
192727,1
192728,1
192729,1
192730,1
192731,1
192732,2
192733,2
192734,0
192735,1
192736,2
192737,2
192738,3
192739,3
192740,2
192741,2
192742,2
192743,2
192744,2
192745,3
192746,3
192747,3
192748,0
192749,1
192750,0
192751,0
192752,0
192753,1
192754,1
192755,1
192756,1
192757,2
192758,2
192759,1
192760,1
192761,1
192762,1
192763,1
192764,3
192765,3
192766,3
192767,3
192768,3
192769,1
192770,1
192771,1
192772,1
192773,1
192774,2
192775,2
192776,3
192777,3
192778,3
192779,2
192780,4
192781,4
192782,4
192783,4
192784,4
192785,4
192786,4
192787,1
192788,1
192789,3
192790,2
192791,2
192792,2
192793,3
192794,1
192795,1
192796,1
192797,1
192798,1
192799,2
192800,2
192801,2
192802,2
192803,2
192804,1
192805,2
192806,3
192807,3
192808,2
192809,2
192810,2
192811,3
192812,3
192813,3
192814,2
192815,2
192816,2
192817,0
192818,0
192819,4
192820,4
192821,3
192822,3
192823,3
192824,3
192825,3
192826,3
192827,2
192828,2
192829,1
192830,1
192831,1
192832,2
192833,1
192834,1
192835,3
192836,3
192837,3
192838,2
192839,3
192840,3
192841,1
192842,3
192843,0
192844,1
192845,1
192846,3
192847,3
192848,2
192849,3
192850,3
192851,2
192852,4
192853,4
192854,2
192855,2
192856,2
192857,3
192858,3
192859,3
192860,3
192861,1
192862,1
192863,1
192864,3
192865,3
192866,3
192867,1
192868,1
192869,2
192870,1
192871,1
192872,1
192873,2
192874,1
192875,1
192876,1
192877,1
192878,3
192879,1
192880,1
192881,2
192882,2
192883,1
192884,1
192885,2
192886,2
192887,1
192888,1
192889,1
192890,2
192891,2
192892,2
192893,2
192894,2
192895,1
192896,1
192897,2
192898,2
192899,0
192900,0
192901,0
192902,0
192903,0
192904,0
192905,0
192906,1
192907,1
192908,2
192909,1
192910,1
192911,2
192912,2
192913,1
192914,1
192915,1
192916,1
192917,1
192918,1
192919,4
192920,4
192921,1
192922,3
192923,2
192924,1
192925,2
192926,2
192927,0
192928,0
192929,0
192930,0
192931,2
192932,2
192933,1
192934,1
192935,1
192936,1
192937,2
192938,2
192939,1
192940,1
192941,1
192942,1
192943,1
192944,2
192945,2
192946,2
192947,2
192948,2
192949,1
192950,1
192951,1
192952,2
192953,2
192954,2
192955,1
192956,1
192957,1
192958,4
192959,4
192960,4
192961,3
192962,4
192963,2
192964,2
192965,3
192966,2
192967,2
192968,2
192969,2
192970,2
192971,2
192972,2
192973,1
192974,1
192975,2
192976,2
192977,2
192978,2
192979,2
192980,2
192981,2
192982,2
192983,1
192984,1
192985,2
192986,1
192987,1
192988,1
192989,2
192990,2
192991,2
192992,0
192993,1
192994,1
192995,1
192996,1
192997,2
192998,2
192999,2
193000,0
193001,0
193002,0
193003,0
193004,0
193005,1
193006,2
193007,1
193008,3
193009,3
193010,2
193011,2
193012,1
193013,1
193014,1
193015,1
193016,3
193017,1
193018,1
193019,1
193020,1
193021,1
193022,3
193023,3
193024,3
193025,2
193026,3
193027,2
193028,2
193029,1
193030,1
193031,1
193032,1
193033,1
193034,1
193035,1
193036,1
193037,2
193038,2
193039,1
193040,1
193041,2
193042,2
193043,1
193044,1
193045,1
193046,1
193047,1
193048,1
193049,1
193050,2
193051,2
193052,1
193053,0
193054,1
193055,1
193056,1
193057,2
193058,1
193059,1
193060,2
193061,2
193062,2
193063,1
193064,1
193065,1
193066,2
193067,1
193068,1
193069,1
193070,1
193071,1
193072,1
193073,1
193074,1
193075,1
193076,1
193077,1
193078,2
193079,2
193080,2
193081,2
193082,2
193083,2
193084,3
193085,2
193086,2
193087,2
193088,3
193089,3
193090,2
193091,3
193092,3
193093,3
193094,3
193095,3
193096,2
193097,2
193098,2
193099,2
193100,3
193101,3
193102,3
193103,2
193104,2
193105,1
193106,2
193107,2
193108,2
193109,2
193110,3
193111,3
193112,3
193113,2
193114,3
193115,3
193116,2
193117,2
193118,3
193119,3
193120,2
193121,3
193122,3
193123,2
193124,2
193125,1
193126,1
193127,1
193128,1
193129,1
193130,1
193131,1
193132,1
193133,2
193134,1
193135,1
193136,1
193137,1
193138,1
193139,1
193140,1
193141,1
193142,1
193143,2
193144,2
193145,2
193146,2
193147,2
193148,2
193149,3
193150,3
193151,3
193152,3
193153,3
193154,3
193155,3
193156,1
193157,1
193158,2
193159,2
193160,2
193161,2
193162,2
193163,2
193164,1
193165,3
193166,3
193167,3
193168,3
193169,3
193170,3
193171,4
193172,2
193173,2
193174,2
193175,1
193176,1
193177,1
193178,1
193179,1
193180,1
193181,1
193182,1
193183,1
193184,1
193185,1
193186,1
193187,1
193188,1
193189,1
193190,2
193191,1
193192,1
193193,2
193194,2
193195,2
193196,2
193197,2
193198,2
193199,2
193200,2
193201,2
193202,2
193203,2
193204,2
193205,0
193206,0
193207,0
193208,0
193209,0
193210,1
193211,2
193212,2
193213,3
193214,2
193215,2
193216,3
193217,1
193218,3
193219,3
193220,3
193221,3
193222,3
193223,2
193224,2
193225,2
193226,2
193227,2
193228,3
193229,3
193230,3
193231,3
193232,3
193233,3
193234,3
193235,1
193236,1
193237,2
193238,1
193239,1
193240,1
193241,1
193242,1
193243,1
193244,1
193245,1
193246,1
193247,3
193248,1
193249,2
193250,2
193251,2
193252,2
193253,2
193254,2
193255,2
193256,2
193257,2
193258,2
193259,2
193260,2
193261,2
193262,2
193263,2
193264,2
193265,2
193266,2
193267,2
193268,2
193269,2
193270,2
193271,2
193272,2
193273,2
193274,2
193275,2
193276,2
193277,1
193278,3
193279,3
193280,2
193281,2
193282,2
193283,2
193284,1
193285,1
193286,2
193287,3
193288,3
193289,3
193290,3
193291,3
193292,3
193293,2
193294,2
193295,2
193296,2
193297,2
193298,2
193299,2
193300,2
193301,2
193302,2
193303,2
193304,1
193305,4
193306,3
193307,3
193308,3
193309,3
193310,3
193311,3
193312,3
193313,3
193314,2
193315,2
193316,2
193317,1
193318,2
193319,2
193320,2
193321,3
193322,1
193323,3
193324,3
193325,3
193326,3
193327,2
193328,4
193329,4
193330,4
193331,4
193332,4
193333,4
193334,2
193335,1
193336,1
193337,0
193338,1
193339,0
193340,0
193341,0
193342,0
193343,0
193344,3
193345,2
193346,2
193347,2
193348,2
193349,2
193350,3
193351,3
193352,2
193353,3
193354,3
193355,3
193356,3
193357,3
193358,2
193359,3
193360,3
193361,1
193362,1
193363,1
193364,2
193365,2
193366,3
193367,1
193368,1
193369,1
193370,1
193371,2
193372,3
193373,3
193374,3
193375,3
193376,3
193377,3
193378,2
193379,2
193380,3
193381,3
193382,2
193383,2
193384,3
193385,4
193386,4
193387,1
193388,1
193389,1
193390,1
193391,2
193392,2
193393,2
193394,2
193395,2
193396,1
193397,1
193398,1
193399,1
193400,1
193401,2
193402,0
193403,0
193404,1
193405,2
193406,1
193407,1
193408,2
193409,2
193410,1
193411,1
193412,1
193413,1
193414,1
193415,1
193416,1
193417,1
193418,2
193419,1
193420,2
193421,3
193422,3
193423,0
193424,1
193425,1
193426,1
193427,2
193428,2
193429,2
193430,2
193431,1
193432,1
193433,2
193434,1
193435,2
193436,2
193437,2
193438,2
193439,1
193440,1
193441,3
193442,3
193443,1
193444,1
193445,2
193446,2
193447,1
193448,1
193449,0
193450,0
193451,0
193452,0
193453,2
193454,2
193455,0
193456,1
193457,0
193458,0
193459,2
193460,1
193461,2
193462,2
193463,2
193464,2
193465,2
193466,2
193467,3
193468,3
193469,4
193470,3
193471,3
193472,1
193473,2
193474,2
193475,1
193476,1
193477,1
193478,1
193479,1
193480,1
193481,1
193482,2
193483,3
193484,2
193485,0
193486,0
193487,0
193488,0
193489,2
193490,2
193491,2
193492,0
193493,1
193494,1
193495,1
193496,0
193497,0
193498,0
193499,2
193500,2
193501,0
193502,0
193503,1
193504,1
193505,1
193506,1
193507,1
193508,0
193509,0
193510,0
193511,0
193512,0
193513,0
193514,0
193515,3
193516,0
193517,0
193518,1
193519,1
193520,1
193521,2
193522,2
193523,2
193524,2
193525,2
193526,2
193527,2
193528,2
193529,1
193530,2
193531,2
193532,3
193533,2
193534,1
193535,2
193536,1
193537,2
193538,2
193539,2
193540,2
193541,2
193542,2
193543,2
193544,2
193545,1
193546,2
193547,2
193548,0
193549,0
193550,1
193551,2
193552,1
193553,1
193554,1
193555,3
193556,3
193557,3
193558,4
193559,4
193560,3
193561,3
193562,3
193563,3
193564,1
193565,1
193566,2
193567,2
193568,3
193569,3
193570,3
193571,1
193572,1
193573,1
193574,1
193575,1
193576,1
193577,1
193578,1
193579,1
193580,1
193581,1
193582,2
193583,2
193584,1
193585,2
193586,2
193587,2
193588,2
193589,2
193590,2
193591,2
193592,3
193593,2
193594,2
193595,2
193596,2
193597,2
193598,2
193599,2
193600,2
193601,2
193602,2
193603,2
193604,2
193605,2
193606,2
193607,1
193608,2
193609,2
193610,1
193611,1
193612,2
193613,1
193614,1
193615,2
193616,1
193617,2
193618,1
193619,2
193620,1
193621,1
193622,1
193623,1
193624,1
193625,2
193626,2
193627,1
193628,2
193629,2
193630,2
193631,2
193632,2
193633,1
193634,2
193635,2
193636,1
193637,0
193638,1
193639,2
193640,2
193641,1
193642,1
193643,1
193644,1
193645,2
193646,3
193647,3
193648,2
193649,2
193650,2
193651,2
193652,2
193653,1
193654,1
193655,1
193656,1
193657,0
193658,0
193659,0
193660,1
193661,1
193662,1
193663,1
193664,1
193665,1
193666,2
193667,2
193668,2
193669,2
193670,2
193671,2
193672,2
193673,2
193674,2
193675,2
193676,2
193677,2
193678,2
193679,2
193680,2
193681,2
193682,2
193683,2
193684,1
193685,1
193686,1
193687,1
193688,2
193689,1
193690,2
193691,2
193692,2
193693,2
193694,2
193695,2
193696,2
193697,2
193698,2
193699,2
193700,2
193701,1
193702,1
193703,1
193704,1
193705,1
193706,1
193707,1
193708,1
193709,2
193710,2
193711,2
193712,2
193713,2
193714,2
193715,2
193716,2
193717,2
193718,2
193719,2
193720,0
193721,2
193722,2
193723,2
193724,2
193725,2
193726,2
193727,0
193728,1
193729,2
193730,2
193731,1
193732,1
193733,1
193734,2
193735,1
193736,0
193737,0
193738,2
193739,2
193740,1
193741,1
193742,2
193743,1
193744,1
193745,1
193746,3
193747,3
193748,3
193749,3
193750,3
193751,3
193752,1
193753,1
193754,3
193755,3
193756,3
193757,3
193758,3
193759,3
193760,2
193761,1
193762,1
193763,1
193764,2
193765,2
193766,4
193767,1
193768,4
193769,4
193770,2
193771,2
193772,2
193773,2
193774,3
193775,3
193776,4
193777,4
193778,4
193779,4
193780,3
193781,3
193782,3
193783,3
193784,1
193785,1
193786,1
193787,1
193788,1
193789,1
193790,1
193791,1
193792,1
193793,1
193794,2
193795,3
193796,3
193797,2
193798,2
193799,2
193800,2
193801,2
193802,2
193803,2
193804,2
193805,2
193806,3
193807,3
193808,1
193809,2
193810,2
193811,2
193812,2
193813,2
193814,3
193815,2
193816,3
193817,3
193818,3
193819,1
193820,2
193821,2
193822,2
193823,2
193824,2
193825,2
193826,2
193827,3
193828,2
193829,1
193830,2
193831,1
193832,4
193833,3
193834,2
193835,2
193836,2
193837,1
193838,1
193839,1
193840,2
193841,1
193842,2
193843,1
193844,3
193845,3
193846,1
193847,1
193848,3
193849,1
193850,1
193851,1
193852,1
193853,3
193854,3
193855,2
193856,3
193857,3
193858,3
193859,3
193860,1
193861,1
193862,1
193863,2
193864,2
193865,2
193866,1
193867,3
193868,3
193869,3
193870,2
193871,2
193872,3
193873,3
193874,3
193875,0
193876,1
193877,1
193878,1
193879,2
193880,2
193881,2
193882,3
193883,3
193884,3
193885,2
193886,2
193887,3
193888,3
193889,3
193890,3
193891,2
193892,2
193893,2
193894,2
193895,2
193896,2
193897,1
193898,3
193899,3
193900,3
193901,3
193902,3
193903,1
193904,2
193905,2
193906,2
193907,2
193908,2
193909,2
193910,1
193911,1
193912,1
193913,1
193914,2
193915,2
193916,2
193917,2
193918,2
193919,2
193920,1
193921,2
193922,2
193923,2
193924,1
193925,1
193926,2
193927,2
193928,2
193929,1
193930,1
193931,2
193932,2
193933,2
193934,2
193935,2
193936,2
193937,2
193938,2
193939,4
193940,4
193941,2
193942,3
193943,2
193944,1
193945,1
193946,1
193947,1
193948,0
193949,2
193950,3
193951,3
193952,3
193953,2
193954,1
193955,2
193956,2
193957,2
193958,2
193959,2
193960,3
193961,0
193962,1
193963,1
193964,1
193965,3
193966,2
193967,2
193968,2
193969,2
193970,1
193971,1
193972,1
193973,2
193974,2
193975,2
193976,1
193977,2
193978,1
193979,2
193980,2
193981,2
193982,2
193983,2
193984,2
193985,2
193986,0
193987,1
193988,1
193989,2
193990,2
193991,1
193992,1
193993,1
193994,1
193995,1
193996,1
193997,1
193998,1
193999,0
194000,0
194001,2
194002,2
194003,2
194004,2
194005,2
194006,2
194007,2
194008,2
194009,2
194010,2
194011,2
194012,2
194013,2
194014,2
194015,2
194016,3
194017,2
194018,2
194019,1
194020,2
194021,1
194022,1
194023,1
194024,2
194025,2
194026,1
194027,2
194028,3
194029,2
194030,2
194031,2
194032,2
194033,2
194034,2
194035,1
194036,2
194037,3
194038,2
194039,1
194040,1
194041,1
194042,1
194043,3
194044,3
194045,3
194046,2
194047,2
194048,2
194049,2
194050,2
194051,0
194052,1
194053,1
194054,1
194055,1
194056,2
194057,2
194058,2
194059,2
194060,2
194061,2
194062,2
194063,0
194064,0
194065,1
194066,1
194067,1
194068,1
194069,1
194070,2
194071,1
194072,1
194073,1
194074,1
194075,2
194076,2
194077,2
194078,1
194079,1
194080,2
194081,2
194082,2
194083,2
194084,2
194085,3
194086,3
194087,3
194088,3
194089,3
194090,1
194091,2
194092,1
194093,1
194094,1
194095,2
194096,2
194097,1
194098,1
194099,1
194100,0
194101,0
194102,0
194103,0
194104,1
194105,1
194106,1
194107,1
194108,1
194109,1
194110,1
194111,2
194112,2
194113,2
194114,2
194115,2
194116,2
194117,2
194118,2
194119,3
194120,2
194121,2
194122,0
194123,0
194124,3
194125,1
194126,1
194127,1
194128,1
194129,2
194130,1
194131,1
194132,1
194133,2
194134,2
194135,2
194136,2
194137,2
194138,2
194139,2
194140,2
194141,2
194142,2
194143,2
194144,2
194145,2
194146,2
194147,3
194148,3
194149,3
194150,2
194151,2
194152,2
194153,2
194154,2
194155,2
194156,2
194157,0
194158,0
194159,0
194160,0
194161,1
194162,1
194163,1
194164,1
194165,1
194166,1
194167,2
194168,1
194169,1
194170,1
194171,1
194172,1
194173,2
194174,1
194175,0
194176,0
194177,1
194178,1
194179,0
194180,0
194181,0
194182,0
194183,1
194184,1
194185,1
194186,1
194187,2
194188,1
194189,1
194190,2
194191,1
194192,1
194193,1
194194,1
194195,2
194196,1
194197,2
194198,2
194199,2
194200,2
194201,0
194202,1
194203,1
194204,0
194205,0
194206,1
194207,0
194208,1
194209,2
194210,2
194211,1
194212,2
194213,2
194214,2
194215,3
194216,3
194217,3
194218,1
194219,2
194220,1
194221,1
194222,2
194223,1
194224,1
194225,1
194226,1
194227,2
194228,2
194229,1
194230,1
194231,1
194232,1
194233,1
194234,1
194235,1
194236,1
194237,1
194238,2
194239,2
194240,1
194241,1
194242,1
194243,1
194244,2
194245,2
194246,2
194247,0
194248,0
194249,1
194250,1
194251,1
